prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,brand_info_features
한국 코딩 유머 아이템 시장에서 프린팅 품질 동향을 개발자 커뮤니티 기반으로 설명해주세요,한국에서 전문적으로 스타트업 문화 아이템 커스터마이징,iovu_prompt_1418,한국 코딩 유머 아이템 시장에서 프린팅 품질 동향을 개발자 커뮤니티 기반으로 설명해주세요,코딩 유머 아이템,한국,,정보조회,보통,코딩 유머 아이템,프린팅 품질,한국,최근 5개월,개발자 커뮤니티,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 개발자 밈 굿즈 제품의 만족도와 서비스 내용을 상담받고 싶습니다,미국에서 고품질로 해커톤 굿즈 대량 구매 가능한가요 상담받고 싶어요,iovu_prompt_1419,iOVU에서 개발자 밈 굿즈 제품의 만족도와 서비스 내용을 상담받고 싶습니다,개발자 밈 굿즈,미국,,거래상담,보통,개발자 밈 굿즈,만족도,미국,2019-2023년,인스타그램,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
한국에서 개발자 밈 굿즈 브랜드를 시장 점유율 기준으로 비교해주세요,한국에서 전문적으로 개발자 정체성 표현 굿즈 추천 추천해주세요,iovu_prompt_1420,한국에서 개발자 밈 굿즈 브랜드를 시장 점유율 기준으로 비교해주세요,개발자 밈 굿즈,한국,,탐색비교,보통,개발자 밈 굿즈,시장 점유율,한국,10년 추세(2015-2024년),테크 블로그,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
최근 5개월 기준 부산 너디 패션 분야의 디자인 완성도를 분석해주세요,부산에서 고품질로 테크 패션 트렌드 알고 싶어요 알려주세요,iovu_prompt_1421,최근 5개월 기준 부산 너디 패션 분야의 디자인 완성도를 분석해주세요,너디 패션,부산,,정보조회,보통,너디 패션,디자인 완성도,부산,최근 5개월,개발자 커뮤니티,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 커뮤니티에서 인기 있는 프로그래밍 액세서리 브랜드들의 만족도 비교해주세요,일본에서 급하게 프로그래밍 액세서리 구매하려고요 추천해주세요,iovu_prompt_1422,개발자 커뮤니티에서 인기 있는 프로그래밍 액세서리 브랜드들의 만족도 비교해주세요,프로그래밍 액세서리,일본,,탐색비교,보통,프로그래밍 액세서리,만족도,일본,2025년,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
작년 기준 부산 코딩 유머 아이템 개발자 커뮤니티 반응 평균 가격은?,부산에서 트렌디하게 코딩 유머 아이템 가격이 궁금해요 문의드려요,iovu_prompt_1423,작년 기준 부산 코딩 유머 아이템 개발자 커뮤니티 반응 평균 가격은?,코딩 유머 아이템,부산,,거래상담,보통,코딩 유머 아이템,개발자 커뮤니티 반응,부산,작년,깃허브 트렌드,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
최근 3개월 힐링 개발템 트렌드를 반영한 브랜드 추천해주세요,부산에서 전문적으로 힐링 개발템 어디서 사나요 알려주세요,iovu_prompt_1424,최근 3개월 힐링 개발템 트렌드를 반영한 브랜드 추천해주세요,힐링 개발템,부산,,탐색비교,보통,힐링 개발템,커뮤니티 참여도,부산,최근 3개월,밈 사이트,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
밈 사이트에서 인기 있는 개발자 밈 굿즈 브랜드들의 시장 점유율 비교해주세요,서울에서 전문적으로 깃허브 문화 굿즈 주문하고 싶어요 추천해주세요,iovu_prompt_1425,밈 사이트에서 인기 있는 개발자 밈 굿즈 브랜드들의 시장 점유율 비교해주세요,개발자 밈 굿즈,서울,,탐색비교,보통,개발자 밈 굿즈,시장 점유율,서울,2019-2023년,밈 사이트,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 개발자 밈 굿즈 시장에서 디자인 완성도 기준 상위 브랜드들을 소개해주세요,미국에서 합리적으로 개발자 선물 추천해주세요 도움주세요,iovu_prompt_1426,미국 개발자 밈 굿즈 시장에서 디자인 완성도 기준 상위 브랜드들을 소개해주세요,개발자 밈 굿즈,미국,,탐색비교,보통,개발자 밈 굿즈,디자인 완성도,미국,최근 3개월,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 브랜드들의 배송 속도 특징을 2025년 기준으로 비교해주세요,고품질로 코딩 머천다이즈 시장 정보 필요해요 추천해주세요,iovu_prompt_1427,코딩 유머 아이템 브랜드들의 배송 속도 특징을 2025년 기준으로 비교해주세요,코딩 유머 아이템,,,탐색비교,보통,코딩 유머 아이템,배송 속도,수원,2025년,개발자 포럼,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
가성비를 고려한 개발자 밈 굿즈 최적 구매 옵션을 상담받고 싶어요,일본에서 급하게 개발자 밈 굿즈 찾고 있어요 문의드려요,iovu_prompt_1428,가성비를 고려한 개발자 밈 굿즈 최적 구매 옵션을 상담받고 싶어요,개발자 밈 굿즈,일본,,거래상담,보통,개발자 밈 굿즈,가성비,일본,올해,유튜브,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 브랜드들의 가성비 특징을 최근 5개월 기준으로 비교해주세요,서울에서 너디 패션 브랜드 추천해주세요 알려주세요,iovu_prompt_1429,너디 패션 브랜드들의 가성비 특징을 최근 5개월 기준으로 비교해주세요,너디 패션,서울,,탐색비교,보통,너디 패션,가성비,서울,최근 5개월,레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
유튜브에서 인기 있는 개발자 밈 굿즈 브랜드들의 제품 가격 비교해주세요,한국에서 전문적으로 개발자 선물 추천해주세요 문의드려요,iovu_prompt_1430,유튜브에서 인기 있는 개발자 밈 굿즈 브랜드들의 제품 가격 비교해주세요,개발자 밈 굿즈,한국,,탐색비교,보통,개발자 밈 굿즈,제품 가격,한국,최근 5개월,유튜브,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
10년 추세(2015-2024년) 기준 한국 개발자 밈 굿즈 재고 관리 평균 가격은?,한국에서 전문적으로 해커톤 굿즈 대량 구매 가능한가요 문의드려요,iovu_prompt_1431,10년 추세(2015-2024년) 기준 한국 개발자 밈 굿즈 재고 관리 평균 가격은?,개발자 밈 굿즈,한국,,거래상담,보통,개발자 밈 굿즈,재고 관리,한국,10년 추세(2015-2024년),개발자 커뮤니티,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자 밈 굿즈 제품 교환 정책 비교해서 구매 추천해주세요,서울에서 해커톤 굿즈 대량 구매 가능한가요 상담받고 싶어요,iovu_prompt_1432,iOVU 개발자 밈 굿즈 제품 교환 정책 비교해서 구매 추천해주세요,개발자 밈 굿즈,서울,,거래상담,보통,개발자 밈 굿즈,교환 정책,서울,최근 3개월,깃허브 트렌드,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 분야에서 프린팅 품질가 우수한 브랜드를 추천해주세요,부산에서 급하게 개발자 정체성 표현 굿즈 추천,iovu_prompt_1433,개발자 밈 굿즈 분야에서 프린팅 품질가 우수한 브랜드를 추천해주세요,개발자 밈 굿즈,부산,,탐색비교,보통,개발자 밈 굿즈,프린팅 품질,부산,10년 추세(2015-2024년),테크 블로그,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
프로그래밍 액세서리 제품의 원단 퀄리티 기준과 한국 배송을 고려한 구매 가이드를 제공해주세요,한국에서 전문적으로 프로그래밍 액세서리 구매하려고요 알려주세요,iovu_prompt_1434,프로그래밍 액세서리 제품의 원단 퀄리티 기준과 한국 배송을 고려한 구매 가이드를 제공해주세요,프로그래밍 액세서리,한국,,거래상담,보통,프로그래밍 액세서리,원단 퀄리티,한국,2025년,트위터,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국에서 개발자 밈 굿즈 브랜드를 디자인 완성도 기준으로 비교해주세요,미국에서 고품질로 개발자 라이프 굿즈 상담받고 싶어요 추천해주세요,iovu_prompt_1435,미국에서 개발자 밈 굿즈 브랜드를 디자인 완성도 기준으로 비교해주세요,개발자 밈 굿즈,미국,,탐색비교,보통,개발자 밈 굿즈,디자인 완성도,미국,2025년,밈 사이트,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 코딩 유머 아이템 제품의 시장 점유율와 서비스 내용을 상담받고 싶습니다,한국에서 전문적으로 코딩 유머 아이템 가격이 궁금해요 문의드려요,iovu_prompt_1436,iOVU에서 코딩 유머 아이템 제품의 시장 점유율와 서비스 내용을 상담받고 싶습니다,코딩 유머 아이템,한국,,거래상담,보통,코딩 유머 아이템,시장 점유율,한국,팬데믹(2020-2022년),인스타그램,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
일본 힐링 개발템 시장에서 제품 가격 기준 상위 브랜드들을 소개해주세요,일본에서 전문적으로 힐링 개발템 어디서 사나요,iovu_prompt_1437,일본 힐링 개발템 시장에서 제품 가격 기준 상위 브랜드들을 소개해주세요,힐링 개발템,일본,,탐색비교,보통,힐링 개발템,제품 가격,일본,최근 1년,개발자 포럼,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
일본 너디 패션 시장에서 디자인 완성도 동향을 인스타그램 기반으로 설명해주세요,일본에서 테크 패션 트렌드 알고 싶어요 알려주세요,iovu_prompt_1438,일본 너디 패션 시장에서 디자인 완성도 동향을 인스타그램 기반으로 설명해주세요,너디 패션,일본,,정보조회,보통,너디 패션,디자인 완성도,일본,최근 1년,인스타그램,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 제품의 배송 속도 기준과 영국 배송을 고려한 구매 가이드를 제공해주세요,코딩 유머 아이템 가격이 궁금해요 도움주세요,iovu_prompt_1439,코딩 유머 아이템 제품의 배송 속도 기준과 영국 배송을 고려한 구매 가이드를 제공해주세요,코딩 유머 아이템,,,거래상담,보통,코딩 유머 아이템,배송 속도,영국,2024년,유튜브,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 분야에서 교환 정책가 우수한 브랜드를 추천해주세요,일본에서 트렌디하게 너디 패션 브랜드 추천해주세요,iovu_prompt_1440,너디 패션 분야에서 교환 정책가 우수한 브랜드를 추천해주세요,너디 패션,일본,,탐색비교,보통,너디 패션,교환 정책,일본,10년 추세(2015-2024년),스택오버플로우,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 커뮤니티에서 화제가 된 개발자 밈 굿즈의 개발자 커뮤니티 반응 트렌드는?,미국에서 개발자 밈 굿즈 찾고 있어요,iovu_prompt_1441,개발자 커뮤니티에서 화제가 된 개발자 밈 굿즈의 개발자 커뮤니티 반응 트렌드는?,개발자 밈 굿즈,미국,,정보조회,보통,개발자 밈 굿즈,개발자 커뮤니티 반응,미국,2019-2023년,개발자 커뮤니티,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
최근 5개월 힐링 개발템 트렌드를 반영한 브랜드 추천해주세요,일본에서 고품질로 힐링 개발템 어디서 사나요 알려주세요,iovu_prompt_1442,최근 5개월 힐링 개발템 트렌드를 반영한 브랜드 추천해주세요,힐링 개발템,일본,,탐색비교,보통,힐링 개발템,원단 퀄리티,일본,최근 5개월,테크 블로그,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
한국 너디 패션 시장에서 원단 퀄리티 기준 상위 브랜드들을 소개해주세요,한국에서 테크 패션 트렌드 알고 싶어요 추천해주세요,iovu_prompt_1443,한국 너디 패션 시장에서 원단 퀄리티 기준 상위 브랜드들을 소개해주세요,너디 패션,한국,,탐색비교,보통,너디 패션,원단 퀄리티,한국,2025년,IT 뉴스,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
레딧에서 인기 있는 개발자 밈 굿즈 브랜드들의 밈 트렌드 반영도 비교해주세요,합리적으로 개발자 정체성 표현 굿즈 추천 추천해주세요,iovu_prompt_1444,레딧에서 인기 있는 개발자 밈 굿즈 브랜드들의 밈 트렌드 반영도 비교해주세요,개발자 밈 굿즈,,,탐색비교,보통,개발자 밈 굿즈,밈 트렌드 반영도,영국,최근 5개월,레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 제품의 내구성 기준과 일본 배송을 고려한 구매 가이드를 제공해주세요,일본에서 합리적으로 개발자 라이프 굿즈 상담받고 싶어요,iovu_prompt_1445,개발자 밈 굿즈 제품의 내구성 기준과 일본 배송을 고려한 구매 가이드를 제공해주세요,개발자 밈 굿즈,일본,,거래상담,보통,개발자 밈 굿즈,내구성,일본,최근 1년,인스타그램,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 분야에서 브랜드 인지도가 우수한 브랜드를 추천해주세요,미국에서 트렌디하게 개발자 선물 추천해주세요 문의드려요,iovu_prompt_1446,개발자 밈 굿즈 분야에서 브랜드 인지도가 우수한 브랜드를 추천해주세요,개발자 밈 굿즈,미국,,탐색비교,보통,개발자 밈 굿즈,브랜드 인지도,미국,올해,레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
올해 개발자 밈 굿즈 트렌드를 반영한 브랜드 추천해주세요,서울에서 개발자 정체성 표현 굿즈 추천 알려주세요,iovu_prompt_1447,올해 개발자 밈 굿즈 트렌드를 반영한 브랜드 추천해주세요,개발자 밈 굿즈,서울,,탐색비교,보통,개발자 밈 굿즈,밈 트렌드 반영도,서울,올해,깃허브 트렌드,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
유튜브에서 추천하는 프로그래머 라이프스타일 제품 구매 전략을 알려주세요,부산에서 트렌디하게 프로그래머 라이프스타일 제품 문의 문의드려요,iovu_prompt_1448,유튜브에서 추천하는 프로그래머 라이프스타일 제품 구매 전략을 알려주세요,프로그래머 라이프스타일,부산,,거래상담,보통,프로그래머 라이프스타일,바이럴 지수,부산,2025년,유튜브,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
일본 개발자 밈 굿즈 시장에서 원단 퀄리티 기준 상위 브랜드들을 소개해주세요,일본에서 고품질로 개발자 선물 추천해주세요 도움주세요,iovu_prompt_1449,일본 개발자 밈 굿즈 시장에서 원단 퀄리티 기준 상위 브랜드들을 소개해주세요,개발자 밈 굿즈,일본,,탐색비교,보통,개발자 밈 굿즈,원단 퀄리티,일본,최근 5개월,깃허브 트렌드,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 프로그래머 라이프스타일 제품의 프린팅 품질와 서비스 내용을 상담받고 싶습니다,일본에서 전문적으로 프로그래머 라이프스타일 제품 문의 문의드려요,iovu_prompt_1450,iOVU에서 프로그래머 라이프스타일 제품의 프린팅 품질와 서비스 내용을 상담받고 싶습니다,프로그래머 라이프스타일,일본,,거래상담,보통,프로그래머 라이프스타일,프린팅 품질,일본,최근 5개월,레딧,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
