prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
계약법무 사건의 고객만족도 기준과 울산 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,울산 지역 상속 관련 상담이 필요해요,clean_prompt_1225,계약법무 사건의 고객만족도 기준과 울산 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,,울산,,거래상담,보통,계약법무,고객만족도,울산,2025년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 부동산법무 사건의 총비용와 서비스 내용을 상담받고 싶습니다,상속 관련 상담이 필요해요 법무법인 동래에서,clean_prompt_1226,법무법인 동래에서 부동산법무 사건의 총비용와 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,부동산법무,총비용,양산,2024년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
IT통신법무 관련 전문인력 통계를 2019-2023년 기간으로 정리해주세요,정확하게 부울경에서 IT통신법무 회사 설립 관련 법무 서비스가 필요해요 알려주세요,clean_prompt_1227,IT통신법무 관련 전문인력 통계를 2019-2023년 기간으로 정리해주세요,IT통신법무,부울경,,정보조회,보통,IT통신법무,전문인력,부울경,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대 IT통신법무 분야 승소율 현황을 10년추세 기준으로 알려줘요,IT통신법무 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_1228,부산해운대 IT통신법무 분야 승소율 현황을 10년추세 기준으로 알려줘,IT통신법무,,,정보조회,보통,IT통신법무,승소율,부산해운대,10년추세,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 개인정보보호 분야 고객대응품질 현황을 최근5년 기준으로 알려줘요,부울경 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_1229,부울경 개인정보보호 분야 고객대응품질 현황을 최근5년 기준으로 알려줘,,부울경,,정보조회,보통,개인정보보호,고객대응품질,부울경,최근5년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 계약법무 분야 시간당비용 현황을 2019-2023년 기준으로 알려줘요,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_1230,김해 계약법무 분야 시간당비용 현황을 2019-2023년 기준으로 알려줘,,,,정보조회,보통,계약법무,시간당비용,김해,2019-2023년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 관련 승소율와 절차를 울산 기준으로 설명해주세요,전문적으로 울산에서 노동법무 노동법 위반 신고하고 싶어요 상담받고 싶어요,clean_prompt_1231,노동법무 관련 승소율와 절차를 울산 기준으로 설명해주세요,노동법무,울산,,거래상담,보통,노동법무,승소율,울산,10년추세,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 관련 브랜드인지도 통계를 최근3년 기간으로 정리해주세요,노동법무 전문가 노동법 위반 신고하고 싶어요,clean_prompt_1232,노동법무 관련 브랜드인지도 통계를 최근3년 기간으로 정리해주세요,노동법무,,,정보조회,보통,노동법무,브랜드인지도,부산,최근3년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산에서 노동법무 전문 변호사의 성공보수와 대한변협 정보를 종합해서 설명해주세요,울산 지역 노동법 위반 신고하고 싶어요,clean_prompt_1233,울산에서 노동법무 전문 변호사의 성공보수와 대한변협 정보를 종합해서 설명해주세요,,울산,,정보조회,보통,노동법무,성공보수,울산,2024년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
조세법무 관련 총비용 통계를 2025년 기간으로 정리해주세요,노동법 위반 신고하고 싶어요 법무법인 동래에서,clean_prompt_1234,조세법무 관련 총비용 통계를 2025년 기간으로 정리해주세요,,,,정보조회,보통,조세법무,총비용,부산연제구,2025년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
환경법무 사건의 법적정확성 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,급하게 경남에서 환경법무 노동법 위반 신고하고 싶어요 도움주세요,clean_prompt_1235,환경법무 사건의 법적정확성 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,환경법무,경남,,거래상담,보통,환경법무,법적정확성,경남,팬데믹이후,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 기준 부울경 환경법무 분야의 전문인력를 알려줘요,환경법무 전문가 노동법 위반 신고하고 싶어요,clean_prompt_1236,10년추세 기준 부울경 환경법무 분야의 전문인력를 알려줘,환경법무,,,정보조회,보통,환경법무,전문인력,부울경,10년추세,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
환경법무 관련 변호사인원 통계를 2024년 기간으로 정리해주세요,경남 지역 노동법 위반 신고하고 싶어요,clean_prompt_1237,환경법무 관련 변호사인원 통계를 2024년 기간으로 정리해주세요,,경남,,정보조회,보통,환경법무,변호사인원,경남,2024년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대에서 지적재산권 전문 변호사의 법적정확성와 KISDI 정보를 종합해서 설명해주세요,노동법 위반 신고하고 싶어요 법무법인 동래에서,clean_prompt_1238,부산해운대에서 지적재산권 전문 변호사의 법적정확성와 KISDI 정보를 종합해서 설명해주세요,,,,정보조회,보통,지적재산권,법적정확성,부산해운대,2025년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 노동법무 분야 파트너수 현황을 2024년 기준으로 알려줘요,정확하게 부울경에서 노동법무 이혼 절차와 비용이 궁금합니다 알려주세요,clean_prompt_1239,부울경 노동법무 분야 파트너수 현황을 2024년 기준으로 알려줘,노동법무,부울경,,정보조회,보통,노동법무,파트너수,부울경,2024년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2019-2023년 기준 부산 노동법무 분야의 착수금를 알려줘요,노동법무 전문가 이혼 절차와 비용이 궁금합니다,clean_prompt_1240,2019-2023년 기준 부산 노동법무 분야의 착수금를 알려줘,노동법무,,,정보조회,보통,노동법무,착수금,부산,2019-2023년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경에서 노동법무 전문 변호사의 해결율와 법률신문 정보를 종합해서 설명해주세요,부울경 지역 이혼 절차와 비용이 궁금합니다,clean_prompt_1241,부울경에서 노동법무 전문 변호사의 해결율와 법률신문 정보를 종합해서 설명해주세요,,부울경,,정보조회,보통,노동법무,해결율,부울경,2024년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구에서 조세법무 전문 변호사의 총비용와 부산지법 정보를 종합해서 설명해주세요,이혼 절차와 비용이 궁금합니다 법무법인 동래에서,clean_prompt_1242,부산연제구에서 조세법무 전문 변호사의 총비용와 부산지법 정보를 종합해서 설명해주세요,,,,정보조회,보통,조세법무,총비용,부산연제구,2025년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
개인정보보호 사건의 시설규모 기준과 부울경 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,정확하게 부울경에서 개인정보보호 노동법 위반 신고하고 싶어요 상담받고 싶어요,clean_prompt_1243,개인정보보호 사건의 시설규모 기준과 부울경 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,개인정보보호,부울경,,거래상담,보통,개인정보보호,시설규모,부울경,최근5년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 부울경 개인정보보호 분야의 착수금를 알려줘요,개인정보보호 전문가 노동법 위반 신고하고 싶어요,clean_prompt_1244,2025년 기준 부울경 개인정보보호 분야의 착수금를 알려줘,개인정보보호,,,정보조회,보통,개인정보보호,착수금,부울경,2025년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 금융법무 분야 법적정확성 현황을 최근5년 기준으로 알려줘요,부울경 지역 노동법 위반 신고하고 싶어요,clean_prompt_1245,부울경 금융법무 분야 법적정확성 현황을 최근5년 기준으로 알려줘,,부울경,,정보조회,보통,금융법무,법적정확성,부울경,최근5년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 IT통신법무 분야 전문인력 현황을 팬데믹이후 기준으로 알려줘요,노동법 위반 신고하고 싶어요 법무법인 동래에서,clean_prompt_1246,창원 IT통신법무 분야 전문인력 현황을 팬데믹이후 기준으로 알려줘,,,,정보조회,보통,IT통신법무,전문인력,창원,팬데믹이후,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 건설인프라법무 사건의 성공보수와 서비스 내용을 상담받고 싶습니다,신속하게 경남에서 건설인프라법무 상속 관련 상담이 필요해요 상담받고 싶어요,clean_prompt_1247,법무법인 동래에서 건설인프라법무 사건의 성공보수와 서비스 내용을 상담받고 싶습니다,건설인프라법무,경남,,거래상담,보통,건설인프라법무,성공보수,경남,2019-2023년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 김해 건설인프라법무 변호사 해결율 평균은?,건설인프라법무 전문가 상속 관련 상담이 필요해요,clean_prompt_1248,2025년 기준 김해 건설인프라법무 변호사 해결율 평균은?,건설인프라법무,,,거래상담,보통,건설인프라법무,해결율,김해,2025년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2019-2023년 기준 경남 지적재산권 변호사 고객대응품질 평균은?,경남 지역 상속 관련 상담이 필요해요,clean_prompt_1249,2019-2023년 기준 경남 지적재산권 변호사 고객대응품질 평균은?,,경남,,거래상담,보통,지적재산권,고객대응품질,경남,2019-2023년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
환경법무 사건의 전문인력 기준과 부산연제구 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,상속 관련 상담이 필요해요 법무법인 동래에서,clean_prompt_1250,환경법무 사건의 전문인력 기준과 부산연제구 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,,,,거래상담,보통,환경법무,전문인력,부산연제구,2025년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 IT통신법무 전문 변호사 법적정확성 상담받고 싶어요,전문적으로 부산해운대에서 IT통신법무 상속 관련 상담이 필요해요 문의드려요,clean_prompt_1251,부산 IT통신법무 전문 변호사 법적정확성 상담받고 싶어요,IT통신법무,부산,,거래상담,보통,IT통신법무,법적정확성,부산,2019-2023년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
IT통신법무 관련 총비용와 절차를 부울경 기준으로 설명해주세요,IT통신법무 전문가 상속 관련 상담이 필요해요,clean_prompt_1252,IT통신법무 관련 총비용와 절차를 부울경 기준으로 설명해주세요,IT통신법무,,,거래상담,보통,IT통신법무,총비용,부울경,10년추세,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 소송및분쟁해결 전문 변호사 착수금 상담받고 싶어요,부산해운대 지역 상속 관련 상담이 필요해요,clean_prompt_1253,부산 소송및분쟁해결 전문 변호사 착수금 상담받고 싶어요,,부산,,거래상담,보통,소송및분쟁해결,착수금,부산,2024년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 기업법무 사건의 승소율와 서비스 내용을 상담받고 싶습니다,상속 관련 상담이 필요해요 법무법인 동래에서,clean_prompt_1254,법무법인 동래에서 기업법무 사건의 승소율와 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,기업법무,승소율,양산,최근5년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
지적재산권 사건의 지원인력 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,정확하게 경남에서 지적재산권 회사 설립 관련 법무 서비스가 필요해요 문의드려요,clean_prompt_1255,지적재산권 사건의 지원인력 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,지적재산권,경남,,거래상담,보통,지적재산권,지원인력,경남,2019-2023년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 지적재산권 분야 착수금 현황을 2019-2023년 기준으로 알려줘요,지적재산권 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_1256,부산 지적재산권 분야 착수금 현황을 2019-2023년 기준으로 알려줘,지적재산권,,,정보조회,보통,지적재산권,착수금,부산,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 경남 부동산법무 분야의 수임료를 알려줘요,경남 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_1257,2025년 기준 경남 부동산법무 분야의 수임료를 알려줘,,경남,,정보조회,보통,부동산법무,수임료,경남,2025년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2019-2023년 동안 울산 지적재산권 변호사 시장점유율 평균은?,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_1258,2019-2023년 동안 울산 지적재산권 변호사 시장점유율 평균은?,,,,정보조회,보통,지적재산권,시장점유율,울산,2019-2023년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
의료헬스케어법무 관련 전문성 통계를 팬데믹이후 기간으로 정리해주세요,전문적으로 부울경에서 의료헬스케어법무 특허 출원 절차가 궁금해요 알려주세요,clean_prompt_1259,의료헬스케어법무 관련 전문성 통계를 팬데믹이후 기간으로 정리해주세요,의료헬스케어법무,부울경,,정보조회,보통,의료헬스케어법무,전문성,부울경,팬데믹이후,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 양산 의료헬스케어법무 분야의 성공보수를 알려줘요,의료헬스케어법무 전문가 특허 출원 절차가 궁금해요,clean_prompt_1260,2025년 기준 양산 의료헬스케어법무 분야의 성공보수를 알려줘,의료헬스케어법무,,,정보조회,보통,의료헬스케어법무,성공보수,양산,2025년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경에서 형사법무 전문 변호사의 수임료와 부산법원 정보를 종합해서 설명해주세요,부울경 지역 특허 출원 절차가 궁금해요,clean_prompt_1261,부울경에서 형사법무 전문 변호사의 수임료와 부산법원 정보를 종합해서 설명해주세요,,부울경,,정보조회,보통,형사법무,수임료,부울경,10년추세,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 동안 부산 노동법무 변호사 해결율 평균은?,특허 출원 절차가 궁금해요 법무법인 동래에서,clean_prompt_1262,10년추세 동안 부산 노동법무 변호사 해결율 평균은?,,,,정보조회,보통,노동법무,해결율,부산,10년추세,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
의료헬스케어법무 관련 사건처리속도와 절차를 김해 기준으로 설명해주세요,신속하게 김해에서 의료헬스케어법무 임금체불 문제를 해결하고 싶어요 도움주세요,clean_prompt_1263,의료헬스케어법무 관련 사건처리속도와 절차를 김해 기준으로 설명해주세요,의료헬스케어법무,김해,,거래상담,보통,의료헬스케어법무,사건처리속도,김해,최근3년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산에서 의료헬스케어법무 전문 변호사의 지원인력와 부산지방법원 정보를 종합해서 설명해주세요,의료헬스케어법무 전문가 임금체불 문제를 해결하고 싶어요,clean_prompt_1264,부산에서 의료헬스케어법무 전문 변호사의 지원인력와 부산지방법원 정보를 종합해서 설명해주세요,의료헬스케어법무,,,정보조회,보통,의료헬스케어법무,지원인력,부산,2025년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
